customer_id,company_size,vertical,onboard_channel,region,account_manager,credit_limit_gbp,payment_terms_days,years_in_business,is_vip
14298,Large,Gift Shop,Trade Show,UK,Sarah Bennett,10000,60,20,1
14299,Large,Gift Shop,Online Enquiry,UK,James Thornton,10000,60,26,1
14300,Small,Homeware Retail,Trade Show,UK,Self-Serve,500,30,2,0
14301,Small,Department Store,Online Enquiry,UK,Self-Serve,250,30,4,0
14304,Small,Gift Shop,Referral,UK,Self-Serve,250,30,5,0
14305,Medium,Online Retailer,Trade Show,UK,James Thornton,2500,30,13,0
14306,Medium,Other,Referral,UK,Priya Kapoor,750,30,5,0
14307,Medium,Gift Shop,Trade Show,UK,Oliver Walsh,2750,30,3,0
14309,Medium,Online Retailer,Online Enquiry,UK,Mohammed Al-Rashid,1500,60,13,0
14311,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,1,0
14312,Medium,Market Trader,Online Enquiry,UK,Priya Kapoor,1000,60,16,0
14314,Small,Gift Shop,Direct Sales,UK,Self-Serve,500,30,5,0
14315,Medium,Department Store,Trade Show,UK,Mohammed Al-Rashid,3750,30,2,0
14317,Small,Market Trader,Cold Outreach,UK,Self-Serve,500,30,4,0
14320,Small,Other,Online Enquiry,UK,Self-Serve,250,30,6,0
14321,Medium,Department Store,Referral,UK,Mohammed Al-Rashid,2750,60,7,0
14323,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,5,0
14326,Small,Online Retailer,Online Enquiry,UK,Self-Serve,750,30,7,0
14327,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,30,4,0
14329,Large,Online Retailer,Direct Sales,UK,James Thornton,10000,90,11,1
14331,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,4,0
14332,Small,Florist,Cold Outreach,UK,Self-Serve,500,60,9,0
14333,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,10,0
14334,Medium,Online Retailer,Referral,UK,Sarah Bennett,1000,30,1,0
14335,Small,Gift Shop,Direct Sales,Western Europe,Self-Serve,250,30,8,0
14336,Medium,Online Retailer,Cold Outreach,UK,Priya Kapoor,250,60,11,0
14338,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,8,0
14339,Small,Online Retailer,Direct Sales,UK,Self-Serve,750,30,3,0
14340,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,1,0
14341,Medium,Online Retailer,Trade Show,UK,James Thornton,3750,60,13,0
14342,Small,Other,Online Enquiry,UK,Self-Serve,500,30,2,0
14344,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,1,0
14345,Small,Other,Online Enquiry,UK,Self-Serve,750,60,1,0
14346,Medium,Homeware Retail,Trade Show,UK,Sarah Bennett,2250,30,13,0
14348,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,5,0
14349,Small,Market Trader,Cold Outreach,UK,Self-Serve,500,30,7,0
14350,Small,Online Retailer,Referral,UK,Self-Serve,750,90,7,0
14351,Small,Department Store,Online Enquiry,UK,Self-Serve,250,30,4,0
14352,Medium,Market Trader,Trade Show,UK,Sarah Bennett,1250,30,10,0
14353,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,60,3,0
14354,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,60,4,0
14355,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,2,0
14356,Small,Market Trader,Trade Show,UK,Self-Serve,250,30,6,0
14357,Small,Market Trader,Trade Show,UK,Self-Serve,750,30,8,0
14359,Small,Market Trader,Direct Sales,UK,Self-Serve,250,30,3,0
14360,Medium,Homeware Retail,Online Enquiry,UK,Priya Kapoor,1750,60,16,0
14362,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,60,5,0
14364,Large,Gift Shop,Direct Sales,UK,Sarah Bennett,18000,30,20,1
14367,Large,Online Retailer,Referral,UK,Oliver Walsh,10500,60,4,1
14368,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,1,0
14371,Small,Homeware Retail,Referral,UK,Self-Serve,500,90,5,0
14373,Small,Homeware Retail,Referral,UK,Self-Serve,500,30,7,0
14375,Small,Homeware Retail,Direct Sales,UK,Self-Serve,250,30,3,0
14377,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,10,0
14379,Small,Homeware Retail,Referral,UK,Self-Serve,250,30,7,0
14381,Small,Homeware Retail,Trade Show,UK,Self-Serve,250,30,2,0
14382,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,60,5,0
14383,Medium,Homeware Retail,Online Enquiry,UK,James Thornton,750,60,22,0
14385,Small,Gift Shop,Cold Outreach,UK,Self-Serve,750,30,1,0
14386,Small,Gift Shop,Online Enquiry,UK,Self-Serve,750,30,7,0
14387,Medium,Online Retailer,Referral,UK,Mohammed Al-Rashid,2000,60,8,0
14388,Medium,Online Retailer,Direct Sales,UK,Sarah Bennett,3250,30,14,0
14389,Medium,Online Retailer,Referral,UK,James Thornton,1750,30,16,0
14390,Large,Homeware Retail,Direct Sales,UK,Priya Kapoor,10000,90,15,1
14393,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,60,8,0
14395,Medium,Market Trader,Direct Sales,UK,James Thornton,1750,60,21,0
14396,Small,Online Retailer,Referral,UK,Self-Serve,250,30,5,0
14397,Medium,Homeware Retail,Online Enquiry,UK,Oliver Walsh,2750,30,14,0
14400,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,3,0
14401,Large,Homeware Retail,Trade Show,UK,James Thornton,12000,60,18,1
14403,Medium,Homeware Retail,Trade Show,UK,Oliver Walsh,2750,60,9,0
14404,Medium,Homeware Retail,Trade Show,UK,Emily Hartley,2250,30,14,0
14406,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,30,9,0
14407,Medium,Online Retailer,Trade Show,UK,James Thornton,750,30,9,0
14408,Medium,Online Retailer,Trade Show,UK,Priya Kapoor,2000,30,18,0
14409,Medium,Market Trader,Online Enquiry,UK,Oliver Walsh,1750,90,18,0
14410,Medium,Market Trader,Direct Sales,UK,Emily Hartley,2000,30,14,0
14411,Medium,Department Store,Online Enquiry,UK,Mohammed Al-Rashid,1750,30,7,0
14412,Small,Other,Direct Sales,UK,Self-Serve,1000,30,3,0
14413,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,3,0
14414,Medium,Gift Shop,Referral,UK,Priya Kapoor,250,30,15,0
14415,Large,Gift Shop,Referral,UK,Oliver Walsh,10750,60,8,1
14416,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,7,0
14418,Medium,Florist,Referral,UK,Sarah Bennett,2250,60,5,0
14419,Medium,Gift Shop,Trade Show,UK,James Thornton,2250,60,14,0
14420,Small,Florist,Trade Show,UK,Self-Serve,750,30,5,0
14421,Small,Gift Shop,Trade Show,UK,Self-Serve,250,30,9,0
14422,Large,Florist,Direct Sales,UK,Emily Hartley,10000,30,27,1
14423,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,9,0
14424,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,9,0
14426,Large,Homeware Retail,Trade Show,UK,Priya Kapoor,16500,30,19,1
14427,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,60,2,0
14428,Medium,Homeware Retail,Online Enquiry,UK,Emily Hartley,1750,90,5,0
14431,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,60,1,0
14432,Medium,Market Trader,Online Enquiry,UK,Priya Kapoor,1500,30,5,0
14434,Medium,Online Retailer,Trade Show,UK,Emily Hartley,1500,60,10,0
14436,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,60,3,0
14437,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,4,0
14438,Small,Department Store,Online Enquiry,UK,Self-Serve,250,60,6,0
14439,Medium,Gift Shop,Trade Show,Western Europe,Oliver Walsh,1500,30,8,0
14440,Medium,Homeware Retail,Online Enquiry,UK,Emily Hartley,2500,30,4,0
14441,Medium,Gift Shop,Referral,UK,Mohammed Al-Rashid,2250,60,10,0
14442,Medium,Gift Shop,Direct Sales,Western Europe,Sarah Bennett,2250,60,6,0
14443,Medium,Department Store,Direct Sales,UK,James Thornton,2250,60,9,0
14446,Medium,Gift Shop,Referral,UK,Emily Hartley,3250,90,17,0
14447,Medium,Online Retailer,Online Enquiry,UK,Mohammed Al-Rashid,2000,30,9,0
14448,Small,Department Store,Online Enquiry,UK,Self-Serve,250,30,10,0
14449,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,60,9,0
14450,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,3,0
14451,Small,Gift Shop,Referral,UK,Self-Serve,250,30,2,0
14452,Small,Other,Online Enquiry,UK,Self-Serve,250,30,5,0
14453,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,8,0
14456,Medium,Market Trader,Direct Sales,UK,Priya Kapoor,750,30,8,0
14457,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,8,0
14459,Medium,Gift Shop,Online Enquiry,UK,Mohammed Al-Rashid,2500,60,16,0
14460,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,3,0
14461,Medium,Other,Referral,UK,James Thornton,2000,60,7,0
14462,Medium,Online Retailer,Direct Sales,UK,Priya Kapoor,2000,30,14,0
14463,Small,Market Trader,Referral,UK,Self-Serve,500,30,5,0
14465,Medium,Florist,Online Enquiry,UK,Mohammed Al-Rashid,2750,30,7,0
14466,Medium,Gift Shop,Direct Sales,UK,Sarah Bennett,2000,30,8,0
14467,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,30,5,0
14470,Small,Online Retailer,Online Enquiry,UK,Self-Serve,750,30,1,0
14472,Medium,Homeware Retail,Trade Show,UK,Sarah Bennett,2250,30,14,0
14473,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,30,4,0
14474,Small,Florist,Online Enquiry,UK,Self-Serve,250,30,1,0
14475,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,30,5,0
14476,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,3,0
14477,Medium,Market Trader,Online Enquiry,UK,Mohammed Al-Rashid,3250,30,18,0
14479,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,60,3,0
14480,Small,Market Trader,Direct Sales,UK,Self-Serve,250,30,2,0
14481,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,60,7,0
14482,Medium,Online Retailer,Trade Show,UK,Emily Hartley,2500,30,7,0
14483,Small,Gift Shop,Referral,UK,Self-Serve,500,60,3,0
14484,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,7,0
14485,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,2,0
14487,Medium,Online Retailer,Trade Show,UK,Oliver Walsh,2000,30,3,0
14488,Medium,Gift Shop,Trade Show,UK,Emily Hartley,2750,60,19,0
14489,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,7,0
14491,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,30,4,0
14493,Medium,Gift Shop,Online Enquiry,UK,Oliver Walsh,3000,60,10,0
14494,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,7,0
14495,Small,Gift Shop,Online Enquiry,UK,Self-Serve,750,60,8,0
14496,Small,Online Retailer,Trade Show,UK,Self-Serve,250,30,3,0
14497,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,30,6,0
14498,Medium,Online Retailer,Online Enquiry,UK,Priya Kapoor,1750,60,7,0
14499,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,4,0
14500,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,5,0
14501,Small,Online Retailer,Direct Sales,UK,Self-Serve,250,30,5,0
14502,Medium,Homeware Retail,Cold Outreach,UK,Sarah Bennett,2000,60,14,0
14503,Medium,Other,Trade Show,UK,James Thornton,1500,90,12,0
14504,Small,Gift Shop,Referral,UK,Self-Serve,500,30,1,0
14505,Large,Department Store,Trade Show,UK,Oliver Walsh,10000,60,7,1
14506,Medium,Homeware Retail,Online Enquiry,UK,Emily Hartley,2000,30,8,0
14507,Medium,Homeware Retail,Referral,UK,Mohammed Al-Rashid,1500,30,19,0
14508,Small,Department Store,Referral,UK,Self-Serve,250,30,2,0
14511,Medium,Department Store,Online Enquiry,UK,Oliver Walsh,2000,30,9,0
14512,Small,Other,Cold Outreach,UK,Self-Serve,500,30,3,0
14513,Small,Gift Shop,Trade Show,UK,Self-Serve,250,30,3,0
14514,Medium,Gift Shop,Direct Sales,UK,Sarah Bennett,1250,60,11,0
14515,Medium,Department Store,Trade Show,UK,James Thornton,2250,90,17,0
14517,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,30,6,0
14518,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,3,0
14520,Small,Gift Shop,Referral,UK,Self-Serve,250,30,13,0
14522,Medium,Gift Shop,Online Enquiry,UK,Priya Kapoor,500,60,10,0
14523,Small,Florist,Online Enquiry,UK,Self-Serve,250,30,3,0
14524,Medium,Gift Shop,Trade Show,UK,Emily Hartley,1250,30,17,0
14525,Large,Homeware Retail,Trade Show,UK,Mohammed Al-Rashid,10000,30,14,1
14527,Large,Gift Shop,Direct Sales,UK,James Thornton,10000,60,31,1
14528,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,60,2,0
14529,Small,Gift Shop,Trade Show,UK,Self-Serve,250,30,9,0
14530,Medium,Online Retailer,Referral,UK,Emily Hartley,2000,30,11,0
14532,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,60,9,0
14533,Medium,Market Trader,Direct Sales,UK,James Thornton,2000,60,20,0
14534,Large,Gift Shop,Trade Show,UK,Priya Kapoor,10000,60,9,1
14535,Medium,Online Retailer,Trade Show,UK,Oliver Walsh,2250,30,16,0
14536,Small,Florist,Referral,UK,Self-Serve,250,30,1,0
14537,Small,Online Retailer,Cold Outreach,UK,Self-Serve,750,30,2,0
14538,Small,Online Retailer,Direct Sales,UK,Self-Serve,250,30,3,0
14539,Small,Homeware Retail,Direct Sales,UK,Self-Serve,250,30,7,0
14540,Medium,Homeware Retail,Referral,UK,Priya Kapoor,2000,60,10,0
14541,Medium,Online Retailer,Online Enquiry,UK,Oliver Walsh,1250,30,9,0
14542,Small,Other,Trade Show,UK,Self-Serve,500,30,5,0
14543,Medium,Online Retailer,Online Enquiry,UK,Mohammed Al-Rashid,3750,30,13,0
14544,Medium,Online Retailer,Direct Sales,UK,Sarah Bennett,1250,60,13,0
14546,Medium,Department Store,Direct Sales,UK,Priya Kapoor,2250,60,15,0
14547,Large,Homeware Retail,Online Enquiry,UK,Oliver Walsh,10000,60,33,1
14548,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,5,0
14549,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,3,0
14550,Small,Other,Cold Outreach,UK,Self-Serve,250,30,7,0
14551,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,2,0
14552,Small,Department Store,Cold Outreach,UK,Self-Serve,500,60,3,0
14553,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,90,8,0
14554,Medium,Online Retailer,Referral,UK,Emily Hartley,2000,60,9,0
14555,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,60,1,0
14557,Small,Homeware Retail,Trade Show,UK,Self-Serve,750,30,1,0
14560,Medium,Department Store,Cold Outreach,UK,Emily Hartley,1250,30,10,0
14561,Medium,Homeware Retail,Referral,UK,Mohammed Al-Rashid,250,90,16,0
14562,Large,Online Retailer,Online Enquiry,UK,Sarah Bennett,11250,30,27,1
14565,Medium,Market Trader,Trade Show,UK,Oliver Walsh,1000,60,11,0
14566,Medium,Florist,Referral,Western Europe,Emily Hartley,2750,30,20,0
14567,Medium,Gift Shop,Referral,UK,Mohammed Al-Rashid,1500,30,9,0
14569,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,5,0
14570,Small,Gift Shop,Cold Outreach,UK,Self-Serve,750,30,1,0
14572,Medium,Other,Trade Show,UK,Emily Hartley,1000,30,8,0
14573,Medium,Florist,Trade Show,UK,Mohammed Al-Rashid,1500,30,14,0
14576,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,10,0
14577,Small,Market Trader,Online Enquiry,UK,Self-Serve,750,90,3,0
14578,Small,Online Retailer,Referral,UK,Self-Serve,250,30,6,0
14581,Small,Online Retailer,Trade Show,UK,Self-Serve,250,30,8,0
14582,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,5,0
14583,Medium,Department Store,Trade Show,UK,Oliver Walsh,1500,60,1,0
14584,Medium,Gift Shop,Trade Show,UK,Emily Hartley,2000,30,11,0
14585,Small,Market Trader,Trade Show,UK,Self-Serve,250,30,7,0
14586,Small,Market Trader,Online Enquiry,UK,Self-Serve,750,30,2,0
14587,Medium,Department Store,Cold Outreach,UK,James Thornton,750,60,9,0
14589,Small,Gift Shop,Referral,UK,Self-Serve,250,30,2,0
14591,Medium,Homeware Retail,Referral,UK,Mohammed Al-Rashid,1750,30,1,0
14592,Small,Gift Shop,Trade Show,UK,Self-Serve,750,30,8,0
14593,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,5,0
14594,Small,Gift Shop,Online Enquiry,UK,Self-Serve,750,30,10,0
14595,Medium,Florist,Direct Sales,UK,Oliver Walsh,2500,30,14,0
14597,Small,Online Retailer,Trade Show,UK,Self-Serve,500,30,4,0
14598,Small,Homeware Retail,Referral,UK,Self-Serve,250,30,5,0
14600,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,7,0
14601,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,60,8,0
14603,Small,Online Retailer,Online Enquiry,UK,Self-Serve,750,60,6,0
14606,Large,Online Retailer,Trade Show,UK,Priya Kapoor,10000,60,27,1
14607,Large,Florist,Direct Sales,UK,Oliver Walsh,10000,30,16,1
14608,Medium,Homeware Retail,Trade Show,UK,Emily Hartley,1500,30,5,0
14609,Small,Other,Cold Outreach,UK,Self-Serve,250,30,5,0
14616,Small,Market Trader,Referral,UK,Self-Serve,500,30,6,0
14618,Small,Gift Shop,Direct Sales,UK,Self-Serve,500,30,1,0
14619,Small,Florist,Cold Outreach,UK,Self-Serve,500,30,1,0
14620,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,6,0
14621,Medium,Market Trader,Trade Show,UK,Mohammed Al-Rashid,2750,90,8,0
14622,Small,Homeware Retail,Referral,UK,Self-Serve,1000,30,5,0
14623,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,4,0
14624,Small,Market Trader,Cold Outreach,UK,Self-Serve,750,30,10,0
14625,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,60,9,0
14626,Medium,Market Trader,Cold Outreach,UK,Emily Hartley,750,60,4,0
14628,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,3,0
14629,Medium,Gift Shop,Direct Sales,UK,James Thornton,2750,30,14,0
14631,Medium,Homeware Retail,Referral,UK,Oliver Walsh,1250,30,13,0
14632,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,30,5,0
14633,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,2,0
14636,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,3,0
14638,Small,Other,Trade Show,UK,Self-Serve,500,30,3,0
14639,Medium,Online Retailer,Direct Sales,UK,Mohammed Al-Rashid,2000,60,11,0
14640,Medium,Market Trader,Referral,UK,Sarah Bennett,2250,30,19,0
14641,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,3,0
14642,Small,Market Trader,Trade Show,UK,Self-Serve,500,30,2,0
14643,Small,Florist,Trade Show,UK,Self-Serve,250,60,5,0
14644,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,750,30,8,0
14645,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,60,1,0
14646,Large,Market Trader,Trade Show,Western Europe,Sarah Bennett,13250,60,30,1
14647,Small,Gift Shop,Referral,UK,Self-Serve,250,60,4,0
14649,Medium,Online Retailer,Trade Show,UK,Oliver Walsh,2000,60,6,0
14651,Small,Homeware Retail,Referral,UK,Self-Serve,250,30,1,0
14652,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,60,7,0
14653,Medium,Homeware Retail,Referral,UK,James Thornton,500,30,9,0
14655,Medium,Gift Shop,Trade Show,UK,Oliver Walsh,1000,30,11,0
14656,Small,Gift Shop,Referral,UK,Self-Serve,250,30,2,0
14657,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,4,0
14658,Small,Other,Referral,UK,Self-Serve,500,30,4,0
14659,Medium,Online Retailer,Referral,UK,James Thornton,1500,60,9,0
14660,Small,Other,Direct Sales,UK,Self-Serve,250,30,3,0
14661,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,1,0
14662,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,13,0
14664,Small,Online Retailer,Direct Sales,UK,Self-Serve,750,30,1,0
14665,Medium,Homeware Retail,Direct Sales,UK,James Thornton,3000,30,11,0
14666,Small,Gift Shop,Direct Sales,UK,Self-Serve,500,60,1,0
14667,Large,Online Retailer,Online Enquiry,UK,Oliver Walsh,11750,60,2,1
14669,Medium,Gift Shop,Referral,UK,Mohammed Al-Rashid,3250,30,10,0
14670,Small,Online Retailer,Direct Sales,UK,Self-Serve,500,60,6,0
14672,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,9,0
14673,Medium,Gift Shop,Referral,UK,Oliver Walsh,1500,30,12,0
14675,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,5,0
14676,Medium,Market Trader,Online Enquiry,UK,Sarah Bennett,1250,30,5,0
14680,Large,Homeware Retail,Cold Outreach,UK,Emily Hartley,10000,90,30,1
14681,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,8,0
14682,Small,Other,Online Enquiry,UK,Self-Serve,750,30,1,0
14684,Medium,Gift Shop,Referral,UK,Priya Kapoor,2000,60,10,0
14687,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,5,0
14688,Large,Other,Direct Sales,UK,Sarah Bennett,10000,90,15,1
14689,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,60,7,0
14690,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,60,7,0
14691,Medium,Gift Shop,Referral,UK,Oliver Walsh,1250,30,9,0
14692,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,4,0
14693,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,9,0
14696,Medium,Department Store,Direct Sales,UK,Priya Kapoor,2750,60,15,0
14697,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,5,0
14698,Medium,Online Retailer,Trade Show,UK,Emily Hartley,1500,30,2,0
14699,Small,Other,Cold Outreach,UK,Self-Serve,750,60,6,0
14700,Medium,Market Trader,Direct Sales,UK,Sarah Bennett,1750,30,13,0
14701,Medium,Online Retailer,Direct Sales,UK,James Thornton,2750,30,1,0
14702,Medium,Homeware Retail,Trade Show,UK,Priya Kapoor,1500,30,11,0
14703,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,4,0
14704,Medium,Online Retailer,Cold Outreach,UK,Emily Hartley,2500,30,9,0
14705,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,2,0
14708,Medium,Gift Shop,Trade Show,UK,Priya Kapoor,250,30,9,0
14709,Large,Florist,Direct Sales,UK,Oliver Walsh,10000,30,29,1
14710,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,4,0
14711,Medium,Gift Shop,Trade Show,UK,Mohammed Al-Rashid,2250,30,15,0
14712,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,3,0
14713,Medium,Homeware Retail,Online Enquiry,UK,James Thornton,500,30,14,0
14714,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,5,0
14715,Small,Department Store,Online Enquiry,UK,Self-Serve,500,60,6,0
14716,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,30,5,0
14719,Medium,Gift Shop,Cold Outreach,UK,James Thornton,2750,60,13,0
14720,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,60,1,0
14722,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,1,0
14723,Medium,Gift Shop,Trade Show,UK,Mohammed Al-Rashid,2000,30,12,0
14725,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,1,0
14727,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,30,3,0
14729,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,60,5,0
14730,Medium,Online Retailer,Online Enquiry,UK,Sarah Bennett,2000,30,6,0
14731,Small,Gift Shop,Trade Show,UK,Self-Serve,250,30,3,0
14732,Medium,Gift Shop,Direct Sales,UK,Priya Kapoor,500,30,11,0
14733,Large,Gift Shop,Online Enquiry,UK,Oliver Walsh,11750,60,26,1
14735,Large,Other,Trade Show,UK,Mohammed Al-Rashid,10000,60,10,1
14737,Medium,Market Trader,Online Enquiry,UK,James Thornton,2250,30,7,0
14738,Medium,Other,Trade Show,UK,Priya Kapoor,3250,30,6,0
14739,Large,Homeware Retail,Online Enquiry,UK,Oliver Walsh,10000,30,1,1
14740,Medium,Gift Shop,Trade Show,UK,Emily Hartley,1250,90,11,0
14741,Medium,Online Retailer,Referral,UK,Mohammed Al-Rashid,1750,30,15,0
